"Q4671478","AOMConnect","1"
"Q6376909","AmbStephens","1"
"Q1322821","uriminzok","1"
"Q7322549","ricardoazziz","1"
"Q6211034","TheJoeLynch","1"
"Q16848283","intoanother0","1"
"Q2230770","DragonRacing","1"
"Q5116459","ICFAF","1"
"Q721124","vanderaanet","1"
"Q2469598","NdotSmitty","2"
"Q6009446","InFictionMusic","1"
"Q7999857","wikimediauk","1"
"Q2620546","dj_white3","2"
"Q6919169","Roymouni","1"
"Q7774616","YaleMacMillan","1"
"Q1043901","FuckButtons","2"
"Q3979803","TVCatchup","1"
"Q3023760","d_no36","2"
"Q7489367","SharadCric","1"
"Q515428","NovicaV12","2"
"Q1292535","ChennaiIPL","2"
"Q6489289","PhilippineStar","1"
"Q5206824","y101fm","1"
"Q1209990","rajasthanroyals","2"
"Q7756788","NationalDebt","2"
"Q11064352","GauchanShakti","1"
"Q13424634","CSiriano","2"
"Q1441169","frictionalgames","1"
"Q6835294","mwesch","1"
"Q302491","aaronpaul_8","2"
"Q7948584","WDSO_FM","1"
"Q1293555","HtwoOofficial","1"
"Q7930700","VillageZendo","1"
"Q7147518","moonwatcher1","1"
"Q7007180","necw","1"
"Q7026682","NIAbbot","1"
"Q189992","AshleyMGreene","2"
"Q2415131","German_Gabriel","2"
"Q6869316","MinosEmi","1"
"Q7685172","TaraWilsontweet","1"
"Q368215","AppStore","2"
"Q6864035","mindywhite","2"
"Q6567684","ScienceNetwork","1"
"Q1502064","TheMasonMusso","2"
"Q4727568","AlizaVellani","1"
"Q652149","AneesBazmee","1"
"Q264433","KyliePalmer90","2"
"Q5941484","thehumphreyker","2"
"Q5229737","RubinReport","2"
"Q5372418","w88udy","1"
"Q16688282","BamBam1A","1"
"Q3141354","HouseofHardcore","1"
"Q7460225","jakati27","1"
"Q1894540","MIGUELITOMTO","2"
"Q5184957","CricketNep","2"
"Q7128935","PamGulleson","1"
"Q7028049","nickthune","2"
"Q4962402","trisutto","1"
"Q7626177","stulevy","1"
"Q5126149","clarecurranmp","1"
"Q2567594","wickedweasel","1"
"Q1726530","tvcrussia","1"
"Q638486","ImJustPargo","2"
"Q7879737","ulorin_vex","1"
"Q190001","khl","2"
"Q517923","PauRibas","2"
"Q2167073","vampireflick","1"
"Q2845440","Anarbor","2"
"Q7256266","PsychicToday","1"
"Q7280019","BBCRadMac","1"
"Q16894551","intomercury","1"
"Q6802328","mcmasterhum","1"
"Q512432","saneme9","2"
"Q2553454","sinanguler","2"
"Q5383358","diocesecpa","1"
"Q2071976","sfmnemonic","1"
"Q584106","lexkelandjun","1"
"Q1446104","JDDavison007","1"
"Q4034017","AJJtheBand","2"
"Q7079769","ofqual","1"
"Q240668","emcbomb","2"
"Q5177964","CDTBK","1"
"Q2633784","nick_2222","1"
"Q4834947","ScotInvestigate","1"
"Q7151637","Paul__Jones","2"
"Q11836799","mariasearth","2"
"Q40615","marcmarquez93","2"
"Q7096242","openspacessoc","1"
"Q6361052","KANCHIKAUL","1"
"Q5104727","choochoobarn","1"
"Q3292582","WolfHudsonIsBad","1"
"Q3531343","TommyPistol","1"
"Q264383","BronteBarratt","2"
"Q6803491","meagen_nay","2"
"Q11192076","starstryder","1"
"Q6418935","Kix_TV","1"
"Q1797130","MagicPaula","2"
"Q4698718","harikiri_tairi","2"
"Q6734095","TheMahiraKhan","2"
"Q13632123","ritaleblanc","2"
"Q4950276","Bournemouthecho","1"
"Q7043798","RAFwebfeed","1"
"Q6305172","StayMalignant","1"
"Q7839271","TrevorLaws","2"
"Q7000471","nettech_in","1"
"Q7702197","TeresaPavlinek","1"
"Q7612949","StevieJohnson13","2"
"Q5534304","geoffschwartz","2"
"Q13564562","Mahaakshay","1"
"Q5189316","CrownBurgersHD","1"
"Q7491339","GoldenEstrada","1"
"Q4782090","april_summerz","1"
"Q1091583","Ryuzou_Ishino","2"
"Q6450598","Ky_Hurst","1"
"Q515040","sweetswingin20","2"
"Q7895492","uhclass","1"
"Q8042094","1057MAXFM","1"
"Q1649344","erginataman","1"
"Q5913279","HounslowChron","1"
"Q2193979","YnnsPhilippakis","2"
"Q7416075","KulkarrniSandip","1"
"Q138188","CheramiLeigh","1"
"Q966867","Nicoduvo","1"
"Q7342009","brooklynbella","1"
"Q4851926","BallsChannel","1"
"Q3808395","baronjimena","1"
"Q6917251","Mothers_Pizza","1"
"Q866176","PandaCrusher35","2"
"Q16966871","Peroxwhygen","1"
"Q6436578","KreeshaTurner","2"
"Q8078190","ElanLuz","1"
"Q484078","ybrocks","1"
"Q50593","Tukutz81","2"
"Q50594","realmithrajin","2"
"Q292071","RichelleMead","2"
"Q10859030","mgib11","1"
"Q239853","PooleyEmma","2"
"Q3408473","KarenDejoY","1"
"Q2351140","JMotte30","2"
"Q7623860","Strkouts4Troops","1"
"Q7019626","Newser","1"
"Q4821342","alvarezrodrich","2"
"Q1061280","clt20","2"
"Q203269","WadeBarrett","2"
"Q8061947","YusufGatewood","2"
"Q7369362","rossgstv","1"
"Q4854893","BangBangEche","1"
"Q7293410","RannvijaySingha","2"
"Q485704","jayouparty","1"
"Q2484320","EllyGandy","2"
"Q525044","ChaseHayley","1"
"Q5042404","CARLOSMORALESNY","1"
"Q552902","LaidbackLuke","2"
"Q2423042","AjincaAlexis42","2"
"Q8272264","thejoncutler","1"
"Q7090889","OnAirWithRyan","2"
"Q1199995","dellboychisora","2"
"Q5213601","DiscusDan","2"
"Q6386129","Kelly_Khumalo","1"
"Q2531359","laSiete_tv","1"
"Q456942","kherington","1"
"Q372488","kenrickmonk","1"
"Q7030161","nicole_rash","1"
"Q3041597","SergioRomo54","2"
"Q230289","Maria_CB","2"
"Q13424593","skpark81","1"
"Q4828479","avirikan","2"
"Q489459","zhoumi_419","2"
"Q7863803","ubcfarm","1"
"Q5146337","CBTonNBC","1"
"Q16235867","StonyOfficial","1"
"Q5648989","HannahkWhelan","2"
"Q6680711","lorenzofertitta","2"
"Q7417611","SBookstaver","2"
"Q3423777","reidbrignac","2"
"Q7844130","Tristanmathewsx","1"
"Q483325","TheEllenShow","2"
"Q1893643","StiGiBergen","1"
"Q82816","danielricciardo","2"
"Q1752975","MichaelGrantBks","2"
"Q1766436","dragonage","2"
"Q590172","DarenKagasoff","2"
"Q4727086","alisonhaislip","2"
"Q1392009","GreylockVC","1"
"Q3529088","CrimeTWilliams","1"
"Q261594","catecamp","2"
"Q4806714","SmithsonianAPA","2"
"Q14948811","MrJohnNicolson","2"
"Q262900","xdadevelopers","2"
"Q16976982","HealthyHabitsAU","1"
"Q4738765","ahealy77","2"
"Q7429102","judosaya","1"
"Q5431075","faysalquraishi","1"
"Q6386078","hoganhere","2"
"Q4926599","blindpilot","2"
"Q7282938","Raghav_Bahl","2"
"Q8036374","WorldUnderBlood","2"
"Q5690301","HTCArt","1"
"Q181900","TheRealStanLee","2"
"Q7498207","shiralazar","2"
"Q180","Wikimedia","2"
"Q4726362","alicyn","2"
"Q6790967","matthewmercer","1"
"Q15452934","toddrobbins","1"
"Q7519793","simonsmithgk","1"
"Q6897320","momlogic","1"
"Q8022662","iamwvg","1"
"Q975624","hayden_stoeckel","1"
"Q725829","ash_delaney","2"
"Q7277630","RRE","2"
"Q5452219","FirstCom_Music","1"
"Q1185663","NefFeliz","2"
"Q655799","forrestofsteve","1"
"Q3195235","KennyOmegamanX","1"
"Q7937587","vivekmahbubani","1"
"Q872498","SENS_Company","1"
"Q948451","MatthewTargett","2"
"Q960250","leithbrodie","1"
"Q6836924","MichelleBernard","1"
"Q2852961","Slama39","2"
"Q2115007","nickffrost","1"
"Q8139112","Liiv_a_message","1"
"Q233469","arschmitty","2"
"Q1192310","stras37","2"
"Q5219254","DanieleInc","1"
"Q845078","hari_tokeino","1"
"Q7863185","unicefusa","2"
"Q804651","BalassiIntezet","1"
"Q8049026","yaochinitv","1"
"Q1849713","nomadssc","1"
"Q717759","arydigitalasia","1"
"Q3980651","TampaBreezeLFL","1"
"Q1292416","RadjenNikola","1"
"Q288559","Erikac_09","1"
"Q7292584","RangRasiyaFilm","1"
"Q7534183","SKATTERMAN","1"
"Q4976564","hayleysales","1"
"Q7613928","simmonssteve","2"
"Q7184740","PhilippaBBC","2"
"Q2924593","BrettAnderson35","2"
"Q2818542","eightyocho","1"
"Q6789317","MattShakman","1"
"Q11303319","ShahanaGoswami","1"
"Q4664485","AbbyRakicPlatt","1"
"Q456374","DeMar_DeRozan","2"
"Q4965720","BriandelaPuente","2"
"Q3266651","CochitoCruz","2"
"Q465815","AnushkaSharma","2"
"Q7653993","swastika24","1"
"Q7205605","jackbeats","2"
"Q7312785","BoxingBinman","1"
"Q4905246","officialbb","1"
"Q368424","AvanJogia","2"
"Q521653","CCorporan3","2"
"Q2982407","ColeGilly2","2"
"Q5458300","FlaxwoodGuitars","1"
"Q1018090","bbcnaidheachdan","1"
"Q5032277","Canesta","1"
"Q5209663","tsuda","2"
"Q1447181","SkyBlueFC","2"
"Q1068688","DarrenYoungWWE","2"
"Q7182316","philreaysmith","1"
"Q5185378","SingaporePolice","1"
"Q2365012","twinatlantic","2"
"Q3181744","RaphaJ","1"
"Q16254515","PrithviOfficial","2"
"Q5520058","GamersGate","1"
"Q7127782","PallaviSubhash","1"
"Q2017","wikitravel","1"
"Q3535377","REALsaeedajmal","2"
"Q5192952","escoffierschool","1"
"Q4827381","AVAETC","2"
"Q8043425","johnxela","1"
"Q7684001","TanyaGold1","1"
"Q6746554","ManaPW","1"
"Q7923771","VetriMaaran","1"
"Q7421565","SaraJBenincasa","1"
"Q6152602","itsJaneOineza","1"
"Q7765505","TheSourNotes","1"
"Q8008270","macaulayhonors","1"
"Q438691","Ryback22","2"
"Q7245588","cilladuncan","1"
"Q3492413","SFETV","1"
"Q362224","BradleyJames","2"
"Q7801240","Tifanymulheron","1"
"Q7035116","thukralnikita","1"
"Q7896527","uvmmedicine","1"
"Q432446","GigiDatome","2"
"Q6848801","MikeSheridanDK","1"
"Q7932578","VinitaCBS","1"
"Q7695208","ActressTeju","1"
"Q7294432","K3LCALDERON","1"
"Q4974759","BKBF","1"
"Q3294181","Mark_Melancon_","2"
"Q5508660","funfunfunfest","1"
"Q4533435","DayOfTheWolves","1"
"Q3298525","WhitneyCummings","2"
"Q4885643","bennyflower","2"
"Q15695447","bbcnightwaves","1"
"Q171355","AlguersuariJA","2"
"Q978214","BloombergTVInd","2"
"Q944514","keselj11","1"
"Q2639911","stimac15","2"
"Q1434624","SimonsCat","2"
"Q82805","SChecoPerez","2"
"Q6835627","michaelaWat","2"
"Q13560618","aashadavis","1"
"Q7229569","PoppyHarlowCNN","2"
"Q7932681","TheOneVinnyDunn","1"
"Q5401779","estrangedband","1"
"Q1789378","KristinaShannon","1"
"Q5420104","eclfcofficial","1"
"Q15452495","tanehisicoates","2"
"Q6407535","KillerTracks","2"
"Q3524417","slplt20official","2"
"Q2346200","Seanopry55","2"
"Q5072463","channelV_ph","1"
"Q7766406","thestaticjacks","2"
"Q1986206","xavirey14","2"
"Q6305211","JuicyonTV5","1"
"Q4035426","BriteFutures","1"
"Q4826073","autokratz","1"
"Q4943475","Boomer_Phillips","1"
"Q724986","GROOVECHRONICLE","1"
"Q2110640","RoalMotorsport","1"
"Q6340939","kwvrradio","1"
"Q6500148","LThompsonGC","2"
"Q32045","LiamHemsworth","2"
"Q7645800","sureshvaswani","1"
"Q2160382","HyundaiWRC","1"
"Q7615165","pressmansteven","1"
"Q1439841","SallyFoster85","2"
"Q8022473","Wills_Eye","1"
"Q7820857","ToneTrump","2"
"Q6849473","MikeyWax","2"
"Q7970013","asocialcontract","2"
"Q4208540","mattcohler","1"
"Q5052634","greencatherine","1"
"Q5939243","humaneleague","1"
"Q1103788","HarlemT2","1"
"Q16217543","gr8grab","1"
"Q6897935","monalithakur03","1"
"Q7030191","nsteinwedell","2"
"Q7924747","VicBraden","1"
"Q10337323","NFigueiredo11","1"
"Q7744898","TheKnuX","2"
"Q3048607","bloodprisoner","1"
"Q6970146","NatAccHelpline","1"
"Q3292983","mariekedcruz","1"
"Q3062541","theRealDubi22","2"
"Q5578861","goldspikevegas","1"
"Q4740834","AmazonFresh","1"
"Q4853849","BananaSplitwits","1"
"Q5243779","DCYStreetTeam","1"
"Q6217456","jhoncalpe","1"
"Q18951229","REALbkBrown","2"
"Q309080","Astro_Rex","2"
"Q7363163","masterbjj","1"
"Q7512312","sigmafilms","1"
"Q7722281","thecheekmusic","1"
"Q2873506","thewanted","2"
"Q4726252","EeshFerguson","1"
"Q1040822","RONBROWZ","2"
"Q6434830","KCAC_IUP","1"
"Q3246618","iamjrmartinez","2"
"Q7961922","drwaliuddinmbe","1"
"Q1064725","charleshamilton","2"
"Q16231484","jeffowens95","2"
"Q2868461","AstonMerrygold","2"
"Q1667026","QantaraEN","1"
"Q4868791","bateschi","1"
"Q8027715","wissamtarif","1"
"Q7136564","pardis","1"
"Q847394","EJIMANBOO","2"
"Q1319798","AldisHodge","2"
"Q1571580","RobbieHummel","2"
"Q7207460","PoeticPilgrim","1"
"Q310616","AqsaTVChannel","1"
"Q436636","kwri","1"
"Q4869886","BatteryVentures","1"
"Q13140853","tundeakinsanmi","1"
"Q3186006","jtomlin43","2"
"Q3544591","kikuchiarisa","1"
"Q7931325","vingerard","1"
"Q7334192","RileyCooper_14","2"
"Q1189671","IvanNova47","2"
"Q3234943","masterchefau","2"
"Q6967819","natandalex","2"
"Q7441439","SeanSMITH24","2"
"Q3058090","es_esmil","2"
"Q455702","elizacoupe","2"
"Q466989","alikrieger","2"
"Q8064077","ZakarianFollett","1"
"Q3924180","ProteamWTCC","1"
"Q847200","katushacycling","2"
"Q7929087","vijayantony","1"
"Q5972349","INOXLEISURE","1"
"Q5318593","DyfanDwyfor","1"
"Q6487379","LansdowneClub","1"
"Q6894774","moisefokou","2"
"Q7774208","thewellpa","1"
"Q811481","Versa_Band","1"
"Q14950129","Ocei","1"
"Q4039161","gthchannel","1"
"Q2073333","petesouza","2"
"Q611372","M10OSE","2"
"Q5304815","COSGC_DANDE","1"
"Q7340339","RobMarciano","2"
"Q7387988","DrSYQuraishi","2"
"Q3054951","JLobaton21","2"
"Q236044","Elena_Gheorghe","1"
"Q14552880","GGband","1"
"Q7647304","SurvivorPhil2","1"
"Q5306438","DreamSatellite","1"
"Q14950689","coachjfranklin","2"
"Q6933081","muhsinah","1"
"Q1101410","ReseRice4","2"
"Q3246367","RedeCNT_Oficial","1"
"Q270786","peaches_g","1"
"Q7702140","TreeVoices","1"
"Q779698","fc_astana","1"
"Q16062176","feliciabarton","1"
"Q7614284","sgw94","1"
"Q7922270","VernonTurnerTNL","1"
"Q7925522","TheVickyHurst","2"
"Q7391865","SNNOFFICIAL","1"
"Q7365897","Ronniekhalil","1"
"Q1494449","gwneff","2"
"Q3105192","Giancarlo818","2"
"Q7059110","NVHSPrincipal","1"
"Q5975489","Astro_Kimiya","2"
"Q17022238","NatalieSuleyman","2"
"Q1034012","LarrySanders","2"
"Q5598956","greatchefs","1"
"Q1265406","tourofjapan","1"
"Q7292107","RandyBrogdon","1"
"Q1878866","TDHkd","1"
"Q482783","1215thexiahtic","1"
"Q14707077","nycplayers","1"
"Q3025447","DevilsFilm","1"
"Q4766833","Anna_Baltzer","1"
"Q1655666","vouyouij","1"
"Q7894020","UniversalMusica","2"
"Q3061496","CabreraEverth","2"
"Q1195752","730myao","2"
"Q1329721","AyakaUmeda","2"
"Q770099","AntonioGarcia_3","1"
"Q484843","JungMin0403","1"
"Q6061129","invisibleagent","1"
"Q3317085","mitchellzuckoff","1"
"Q7106102","oscar_lloyd","1"
"Q3481958","SherlynChopra","1"
"Q5080439","CharlesMBlow","2"
"Q4887885","BeniSuefUniv","1"
"Q7679203","TalentadoTV5","1"
"Q693871","ECUonline","1"
"Q498348","JimmyButler","2"
"Q5206534","SubicBayFM","1"
"Q5382449","epicfu","1"
"Q8065514","Zallascht","1"
"Q7301297","reallytvchannel","2"
"Q20813886","L_Space76","1"
"Q6881406","mstarc56","2"
"Q485678","kj0203","2"
"Q7660282","SyedAhmed","1"
"Q6386648","NgatiBird","1"
"Q120705","DalkurdFF","1"
"Q3875762","ngmoco","1"
"Q4679115","adamgiles","1"
"Q960743","Freeser6","2"
"Q1037339","JordanSchafer","2"
"Q5016632","cadwaladers","1"
"Q7228696","PoonamJhawer","1"
"Q7586974","stannswarehouse","1"
"Q1369516","SerindaSwan","2"
"Q231556","AADaddario","2"
"Q2356143","DanielDescalso","2"
"Q3036859","DonovanSolano17","2"
"Q2591662","GoogleVentures","2"
"Q7615401","Knucklepuck23","2"
"Q7812229","todaypkRTE","1"
"Q5426616","802NOWONAIR","1"
"Q6966825","nashaedgy","1"
"Q7334164","Rileerr","2"
"Q4830761","maybeAyaCash","2"
"Q575696","CougarTownTBS","2"
"Q2452132","__tsmith","2"
"Q7695208","ActressTeju","1"
"Q7294432","K3LCALDERON","1"
"Q4974759","BKBF","1"
"Q3294181","Mark_Melancon_","2"
"Q5508660","funfunfunfest","1"
"Q4533435","DayOfTheWolves","1"
"Q3298525","WhitneyCummings","2"
"Q4885643","bennyflower","2"
"Q15695447","bbcnightwaves","1"
"Q171355","AlguersuariJA","2"
"Q978214","BloombergTVInd","2"
"Q944514","keselj11","1"
"Q2639911","stimac15","2"
"Q1434624","SimonsCat","2"
"Q82805","SChecoPerez","2"
"Q6835627","michaelaWat","2"
"Q13560618","aashadavis","1"
"Q7229569","PoppyHarlowCNN","2"
"Q7932681","TheOneVinnyDunn","1"
"Q5401779","estrangedband","1"
"Q1789378","KristinaShannon","1"
"Q5420104","eclfcofficial","1"
"Q15452495","tanehisicoates","2"
"Q6407535","KillerTracks","2"
"Q3524417","slplt20official","2"
"Q2346200","Seanopry55","2"
"Q5072463","channelV_ph","1"
"Q7766406","thestaticjacks","2"
"Q1986206","xavirey14","2"
"Q6305211","JuicyonTV5","1"
"Q4035426","BriteFutures","1"
"Q4826073","autokratz","1"
"Q4943475","Boomer_Phillips","1"
"Q724986","GROOVECHRONICLE","1"
"Q2110640","RoalMotorsport","1"
"Q6340939","kwvrradio","1"
"Q6500148","LThompsonGC","2"
"Q32045","LiamHemsworth","2"
"Q7645800","sureshvaswani","1"
"Q2160382","HyundaiWRC","1"
"Q7615165","pressmansteven","1"
"Q1439841","SallyFoster85","2"
"Q8022473","Wills_Eye","1"
"Q7820857","ToneTrump","2"
"Q6849473","MikeyWax","2"
"Q7970013","asocialcontract","2"
"Q4208540","mattcohler","1"
"Q5052634","greencatherine","1"
"Q5939243","humaneleague","1"
"Q1103788","HarlemT2","1"
"Q16217543","gr8grab","1"
"Q6897935","monalithakur03","1"
"Q7030191","nsteinwedell","2"
"Q7924747","VicBraden","1"
"Q10337323","NFigueiredo11","1"
"Q7744898","TheKnuX","2"
"Q3048607","bloodprisoner","1"
"Q6970146","NatAccHelpline","1"
"Q3292983","mariekedcruz","1"
"Q3062541","theRealDubi22","2"
"Q5578861","goldspikevegas","1"
"Q4740834","AmazonFresh","1"
"Q4853849","BananaSplitwits","1"
"Q5243779","DCYStreetTeam","1"
"Q6217456","jhoncalpe","1"
"Q18951229","REALbkBrown","2"
"Q309080","Astro_Rex","2"
"Q7363163","masterbjj","1"
"Q7512312","sigmafilms","1"
"Q7722281","thecheekmusic","1"
"Q2873506","thewanted","2"
"Q4726252","EeshFerguson","1"
"Q1040822","RONBROWZ","2"
"Q6434830","KCAC_IUP","1"
"Q3246618","iamjrmartinez","2"
"Q7961922","drwaliuddinmbe","1"
"Q1064725","charleshamilton","2"
"Q16231484","jeffowens95","2"
"Q2868461","AstonMerrygold","2"
"Q1667026","QantaraEN","1"
"Q4868791","bateschi","1"
"Q8027715","wissamtarif","1"
"Q7136564","pardis","1"
"Q847394","EJIMANBOO","2"
"Q1319798","AldisHodge","2"
"Q1571580","RobbieHummel","2"
"Q7207460","PoeticPilgrim","1"
"Q310616","AqsaTVChannel","1"
"Q436636","kwri","1"
"Q4869886","BatteryVentures","1"
"Q13140853","tundeakinsanmi","1"
"Q3186006","jtomlin43","2"
"Q3544591","kikuchiarisa","1"
"Q7931325","vingerard","1"
"Q7334192","RileyCooper_14","2"
"Q1189671","IvanNova47","2"
"Q3234943","masterchefau","2"
"Q6967819","natandalex","2"
"Q7441439","SeanSMITH24","2"
"Q3058090","es_esmil","2"
"Q455702","elizacoupe","2"
"Q466989","alikrieger","2"
"Q8064077","ZakarianFollett","1"
"Q3924180","ProteamWTCC","1"
"Q847200","katushacycling","2"
"Q7929087","vijayantony","1"
"Q5972349","INOXLEISURE","1"
"Q5318593","DyfanDwyfor","1"
"Q6487379","LansdowneClub","1"
"Q6894774","moisefokou","2"
"Q7774208","thewellpa","1"
"Q811481","Versa_Band","1"
"Q14950129","Ocei","1"
"Q4039161","gthchannel","1"
"Q2073333","petesouza","2"
"Q611372","M10OSE","2"
"Q5304815","COSGC_DANDE","1"
"Q7340339","RobMarciano","2"
"Q7387988","DrSYQuraishi","2"
"Q3054951","JLobaton21","2"
"Q236044","Elena_Gheorghe","1"
"Q14552880","GGband","1"
"Q7647304","SurvivorPhil2","1"
"Q5306438","DreamSatellite","1"
"Q14950689","coachjfranklin","2"
"Q6933081","muhsinah","1"
"Q1101410","ReseRice4","2"
"Q3246367","RedeCNT_Oficial","1"
"Q270786","peaches_g","1"
"Q7702140","TreeVoices","1"
"Q779698","fc_astana","1"
"Q16062176","feliciabarton","1"
"Q7614284","sgw94","1"
"Q7922270","VernonTurnerTNL","1"
"Q7925522","TheVickyHurst","2"
"Q7391865","SNNOFFICIAL","1"
"Q7365897","Ronniekhalil","1"
"Q1494449","gwneff","2"
"Q3105192","Giancarlo818","2"
"Q7059110","NVHSPrincipal","1"
"Q5975489","Astro_Kimiya","2"
"Q17022238","NatalieSuleyman","2"
"Q1034012","LarrySanders","2"
"Q5598956","greatchefs","1"
"Q1265406","tourofjapan","1"
"Q7292107","RandyBrogdon","1"
"Q1878866","TDHkd","1"
"Q482783","1215thexiahtic","1"
"Q14707077","nycplayers","1"
"Q3025447","DevilsFilm","1"
"Q4766833","Anna_Baltzer","1"
"Q1655666","vouyouij","1"
"Q7894020","UniversalMusica","2"
"Q3061496","CabreraEverth","2"
"Q1195752","730myao","2"
"Q1329721","AyakaUmeda","2"
"Q770099","AntonioGarcia_3","1"
"Q484843","JungMin0403","1"
"Q6061129","invisibleagent","1"
"Q3317085","mitchellzuckoff","1"
"Q7106102","oscar_lloyd","1"
"Q3481958","SherlynChopra","1"
"Q5080439","CharlesMBlow","2"
"Q4887885","BeniSuefUniv","1"
"Q7679203","TalentadoTV5","1"
"Q693871","ECUonline","1"
"Q498348","JimmyButler","2"
"Q5206534","SubicBayFM","1"
"Q5382449","epicfu","1"
"Q8065514","Zallascht","1"
"Q7301297","reallytvchannel","2"
"Q20813886","L_Space76","1"
"Q6881406","mstarc56","2"
"Q485678","kj0203","2"
"Q7660282","SyedAhmed","1"
"Q6386648","NgatiBird","1"
"Q120705","DalkurdFF","1"
"Q3875762","ngmoco","1"
"Q4679115","adamgiles","1"
"Q960743","Freeser6","2"
"Q1037339","JordanSchafer","2"
"Q5016632","cadwaladers","1"
"Q7228696","PoonamJhawer","1"
"Q7586974","stannswarehouse","1"
"Q1369516","SerindaSwan","2"
"Q231556","AADaddario","2"
"Q2356143","DanielDescalso","2"
"Q3036859","DonovanSolano17","2"
"Q2591662","GoogleVentures","2"
"Q7615401","Knucklepuck23","2"
"Q7812229","todaypkRTE","1"
"Q5426616","802NOWONAIR","1"
"Q6966825","nashaedgy","1"
"Q7334164","Rileerr","2"
"Q4830761","maybeAyaCash","2"
"Q575696","CougarTownTBS","2"
"Q2452132","__tsmith","2"
"Q716480","Huertas09","2"
"Q441654","JanVesely24","2"
"Q3408366","Makbasket","1"
"Q7643265","goSuperego","1"
"Q508713","antic12pero","2"
"Q2006428","GhostLondon","1"
"Q1162833","itsDanielSuarez","2"
"Q2893486","sl15","1"
"Q4777741","AMIawards","1"
"Q5130641","ClearMagazine","1"
"Q18954","TronLegacy","2"
"Q5590999","GraceBawden","1"
"Q5572174","GloverQuin27","2"
"Q7323396","ohrnberger","2"
"Q10469286","kimyokers","1"
"Q172906","BuddhIntCircuit","1"
"Q7403873","SaleemulHuq","1"
"Q7518291","simonblackwell","2"
"Q5307350","drexelpubhealth","1"
"Q137669","ajinkyarahane88","2"
"Q6925063","mtlaurelpac","1"
"Q3535071","MShahzad077","1"
"Q228776","Zulay_Henao","2"
"Q7927335","VictorianTigers","1"
"Q901725","RORO1671","2"
"Q6409170","mmmini_","1"
"Q491323","kkw1978","2"
"Q7761350","rogosin","1"
"Q5432241","fallenfruit","1"
"Q595624","JunkyardBlooze","1"
"Q4969829","UKComedyDVDs","1"
"Q3056293","TheRealHos35","2"
"Q16223761","danteluciani","1"
"Q7383677","ruzwana","1"
"Q2092814","88_gparra","2"
"Q7514656","silentsanctuary","1"
"Q7740474","thehourstv","1"
"Q1748043","madisonyoung","1"
"Q2445401","teambondi","1"
"Q7352421","RobinSGoldstein","1"
"Q6827463","Woodland_Trails","1"
"Q518012","astro_timpeake","2"
"Q788490","TheDollyRockers","1"
"Q512266","Thom_astro","2"
"Q2820036","acrow43","2"
"Q7762639","falsettosocks","1"
"Q7244005","PGSheriff_PIO","1"
"Q1702754","jonmchu","2"
"Q6749904","ManishTewari","2"
"Q1867265","TheBoDallas","2"
"Q5504718","friskynmannish","1"
"Q7820162","tomochinski","1"
"Q6156437","japadog","1"
"Q13562878","nnemitz","1"
"Q4929944","modrytym","1"
"Q1923177","SIGNATUREF3","1"
"Q7978545","websoup","1"
"Q1321092","TimCoronel","2"
"Q2187828","NickJacksonYB","1"
"Q7502762","TheShoutAwards","1"
"Q7823343","Tony26Montana","2"
"Q7124719","Paige_Mackenzie","2"
"Q8063784","ZACH_BONNER","2"
"Q5298483","vika7","2"
"Q4651879","aids_research","1"
"Q1087986","DrewStoren","2"
"Q1355093","your_party","2"
"Q7515808","silveralertbill","1"
"Q10272499","ebcnarede","2"
"Q6464743","La_Rabida","1"
"Q269683","KseniaSolo","2"
"Q3320639","CasaReal","2"
"Q7847301","TrueAchievement","1"
"Q1032592","alterbridge","2"
"Q7328899","SkepticZone","1"
"Q1200332","D_Brown4","2"
"Q3953620","MySeattleMist","1"
"Q5324510","ETNOWlive","2"
"Q3049386","PilarRubio_","2"
"Q5242019","Davison","2"
"Q232990","DeborahAnnWoll","2"
"Q6969277","Nathan_Parsons","2"
"Q7742845","theJacka","2"
"Q781072","Adaye5","2"
"Q559449","christeyenga8","2"
"Q554866","NandoDeColo","2"
"Q31915","WhiteCollarUSA","2"
"Q276779","kifunejinja","1"
"Q337377","OneRamsWay","1"
"Q5365333","EllieVCole","2"
"Q3850199","martineandraos","1"
"Q3529556","DMBravo46","2"
"Q3197699","astro_kjell","2"
"Q6968200","natalielisinska","1"
"Q68329","StefanMuecke007","1"
"Q4744691","FreeSpeechFest","1"
"Q7608214","S_A_Mills","1"
"Q5434055","fannypak","1"
"Q6934072","mullage","1"
"Q465963","lapolvorrosa","2"
"Q12823","SusanPolgar","1"
"Q15072778","martylog","1"
"Q7416791","s_vilanova","1"
"Q3367008","itsjeaninemason","2"
"Q6160110","jaredpturner","1"
"Q7632912","singersuchi","1"
"Q3037934","dougfister58","2"
"Q5243325","daysdifference","2"
"Q971495","BegicMirzaBM","2"
"Q6078096","isamachine","1"
"Q1544038","OneRepublic","2"
"Q7902393","UtahGymnastics","1"
"Q16211539","jademcsorley1","1"
"Q14708885","HenleyHigh","1"
"Q4352365","teamwest_tec","1"
"Q7369335","rossco_18","1"
"Q1338865","joaosousa30","2"
"Q200009","TeamSky","2"
"Q5100971","Chingssecret","1"
"Q7279097","rachael_todd","1"
"Q103628","ElisabethTNT","1"
"Q495299","GalatasaraySK","2"
